浦东,洋泾,永安新村,内环内,360,52250,2室1厅1厨1卫,68.9㎡,高楼层 (共6层),平层,南,一梯三户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101049171.html
浦东,洋泾,博山小区,内环内,390,60938,2室1厅1厨1卫,64㎡,中楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101295246.html
浦东,洋泾,罗山怡景苑,内环内,835,81163,2室2厅1厨1卫,102.88㎡,中楼层 (共11层),平层,南 北,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100519707.html
浦东,洋泾,和达家园,内环内,685,71236,2室2厅1厨1卫,96.16㎡,低楼层 (共11层),平层,南 北,一梯两户,简装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101036976.html
浦东,洋泾,BPC陆家嘴创业街区,内环内,480,78689,2室1厅1厨1卫,61㎡,高楼层 (共17层),暂无数据,南,一梯十七户,其他,50年,钢混结构,暂无数据,,https://sh.lianjia.com/ershoufang/107101341236.html
浦东,洋泾,泾东小区,内环内,370,82204,1室1厅1厨1卫,45.01㎡,高楼层 (共6层),平层,南,一梯四户,精装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101119390.html
浦东,洋泾,凌高小区,内环内,410,55730,2室1厅1厨1卫,73.57㎡,低楼层 (共24层),平层,西南,三梯十二户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101015926.html
浦东,洋泾,崮山小区四街坊,近6号线德平路站,550,84995,2室1厅0厨1卫,64.71㎡,低楼层 (共6层),暂无数据,南,一梯两户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101519057.html
浦东,洋泾,泾东小区,内环内,345,85608,1室1厅1厨1卫,40.3㎡,低楼层 (共6层),平层,南,一梯四户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101117292.html
浦东,洋泾,泾东小区,内环内,420,78169,1室1厅1厨1卫,53.73㎡,低楼层 (共25层),暂无数据,南,两梯八户,简装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101329543.html
浦东,洋泾,栖山小区,内环内,250,64185,1室1厅1厨1卫,38.95㎡,低楼层 (共6层),暂无数据,南,一梯三户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101380758.html
浦东,洋泾,西镇小区(浦东),内环内,415,78096,2室1厅1厨1卫,53.14㎡,高楼层 (共7层),暂无数据,南 北,一梯四户,简装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101376730.html
浦东,洋泾,巨东小区,内环内,510,91826,2室1厅1厨1卫,55.54㎡,中楼层 (共6层),暂无数据,南,一梯五户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101276986.html
浦东,洋泾,阳二小区,内环内,267,56401,2室1厅1厨1卫,47.34㎡,高楼层 (共6层),跃层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100447988.html
浦东,洋泾,巨东小区,内环内,620,80625,3室1厅1厨1卫,76.9㎡,高楼层 (共6层),平层,南,一梯两户,精装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101267891.html
浦东,洋泾,海苑大厦,内环内,950,70570,3室2厅1厨1卫,134.62㎡,高楼层 (共25层),平层,南,两梯六户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107001464035.html
浦东,洋泾,永安新村,内环内,190,58140,1室0厅1厨1卫,32.68㎡,高楼层 (共6层),平层,南,一梯四户,精装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100967505.html
浦东,洋泾,海三小区,内环内,260,57778,1室1厅1厨1卫,45㎡,高楼层 (共6层),平层,南,一梯两户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100725329.html
浦东,洋泾,巨野公寓,内环内,560,65860,2室1厅1厨1卫,85.03㎡,高楼层 (共6层),平层,南 北,一梯两户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101475247.html
浦东,洋泾,泾东小区,内环内,500,57452,2室1厅1厨1卫,87.03㎡,低楼层 (共25层),暂无数据,西北,两梯八户,简装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107001667519.html
浦东,洋泾,博山小区,内环内,365,55811,2室1厅1厨1卫,65.4㎡,低楼层 (共25层),平层,南,两梯八户,毛坯,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101072463.html
浦东,洋泾,永安新村,内环内,340,50030,2室1厅1厨1卫,67.96㎡,高楼层 (共6层),平层,南,一梯四户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100503694.html
浦东,洋泾,巨东小区,内环内,490,94796,2室0厅1厨1卫,51.69㎡,高楼层 (共6层),平层,南 北,一梯三户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100907138.html
浦东,洋泾,亚龙国际大厦,内环内,140,28450,1室1厅1厨1卫,49.21㎡,中楼层 (共16层),暂无数据,南,一梯三十三户,精装,40年,钢混结构,暂无数据,,https://sh.lianjia.com/ershoufang/107000749413.html
浦东,洋泾,旭辉新构想,内环内,995,76551,3室2厅1厨1卫,129.98㎡,高楼层 (共26层),平层,南,两梯四户,简装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100140378.html
浦东,洋泾,名门河滨花园,内环内,515,79673,1室2厅1厨1卫,64.64㎡,中楼层 (共21层),平层,南,两梯八户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107002143387.html
浦东,洋泾,阳光三村,内环内,265,51208,2室0厅1厨1卫,51.75㎡,高楼层 (共6层),平层,南,一梯四户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100624854.html
浦东,洋泾,阳二小区,内环内,232,58572,1室1厅1厨1卫,39.61㎡,中楼层 (共5层),平层,南,一梯四户,其他,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101392702.html
浦东,洋泾,巨西小区,内环内,420,77635,2室1厅1厨1卫,54.1㎡,高楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101371789.html
浦东,洋泾,申立苑,内环内,810,77143,2室2厅1厨1卫,105㎡,低楼层 (共11层),平层,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100920065.html
浦东,洋泾,罗山怡景苑,内环内,780,78463,2室2厅1厨1卫,99.41㎡,中楼层 (共11层),平层,南 北,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101410673.html
浦东,洋泾,阳光三村,内环内,295,56961,2室1厅1厨1卫,51.79㎡,高楼层 (共6层),跃层,南,一梯四户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100337040.html
浦东,洋泾,博山小区,内环内,230,57674,1室0厅1厨1卫,39.88㎡,低楼层 (共6层),平层,南,一梯三户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101383400.html
浦东,洋泾,泾东小区,内环内,450,70127,2室1厅1厨1卫,64.17㎡,中楼层 (共25层),暂无数据,东南,两梯八户,简装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101375470.html
浦东,洋泾,中新家园,内环内,687,91919,2室1厅1厨1卫,74.74㎡,高楼层 (共6层),平层,南,一梯两户,精装,70年,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101210257.html
浦东,洋泾,龙威名邸,内环内,830,85691,2室2厅1厨1卫,96.86㎡,中楼层 (共16层),平层,南,两梯四户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100480344.html
浦东,洋泾,中星恬园,内环内,920,88889,3室2厅2厨1卫,103.5㎡,低楼层 (共8层),暂无数据,南,一梯三户,简装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101109589.html
浦东,洋泾,金羽名庭,内环内,872,86784,2室2厅1厨1卫,100.48㎡,低楼层 (共11层),平层,南,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101336457.html
浦东,洋泾,雅华公寓,内环内,330,47592,2室1厅1厨1卫,69.34㎡,低楼层 (共24层),平层,东南,两梯八户,其他,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101187441.html
浦东,洋泾,泾东小区,内环内,410,79243,2室1厅1厨1卫,51.74㎡,中楼层 (共6层),平层,西南,一梯四户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101030633.html
浦东,洋泾,弘扬沁园,内环内,965,80720,3室2厅1厨2卫,119.55㎡,中楼层 (共14层),平层,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101456794.html
浦东,洋泾,博山小区,内环内,258,58491,1室1厅1厨1卫,44.11㎡,高楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100645400.html
浦东,洋泾,泾东小区,内环内,470,71866,2室1厅1厨1卫,65.4㎡,中楼层 (共25层),平层,南,两梯八户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101112863.html
浦东,洋泾,泾西一村,内环内,178,60918,1室1厅1厨1卫,29.22㎡,低楼层 (共5层),平层,南,一梯四户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100441346.html
浦东,洋泾,博山小区,内环内,245,55543,1室1厅1厨1卫,44.11㎡,高楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101241405.html
浦东,洋泾,崮山小区一街坊,内环内,535,87177,2室1厅0厨1卫,61.37㎡,高楼层 (共6层),平层,南,一梯两户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101499965.html
浦东,洋泾,凌四小区,内环内,350,64696,2室1厅1厨1卫,54.1㎡,高楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101453273.html
浦东,洋泾,泾东小区,内环内,348,83594,1室1厅1厨1卫,41.63㎡,中楼层 (共6层),平层,南,一梯四户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100448142.html
浦东,洋泾,弘扬沁园,内环内,580,83646,1室1厅0厨1卫,69.34㎡,高楼层 (共12层),平层,西南,一梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101456145.html
浦东,洋泾,名门世家(浦东),内环内,685,73341,2室1厅1厨1卫,93.4㎡,中楼层 (共5层),平层,南,一梯两户,精装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101309814.html
浦东,洋泾,中新家园,内环内,998,75027,4室2厅1厨2卫,133.02㎡,高楼层 (共6层),复式,南 北,一梯两户,简装,70年,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101260257.html
浦东,洋泾,金羽名庭,内环内,1200,99470,3室2厅1厨1卫,120.64㎡,中楼层 (共14层),平层,南 北,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101509938.html
浦东,洋泾,永安新村,内环内,275,55310,2室0厅1厨1卫,49.72㎡,高楼层 (共6层),平层,南,一梯四户,精装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101021728.html
浦东,洋泾,阳二小区,内环内,200,52549,1室1厅1厨1卫,38.06㎡,中楼层 (共6层),平层,南,一梯五户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101059890.html
浦东,洋泾,广洋华景苑,内环内,1350,102584,3室2厅1厨2卫,131.6㎡,高楼层 (共18层),暂无数据,南,一梯三户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107000113209.html
浦东,洋泾,泾华新村,内环内,265,53808,1室1厅1厨1卫,49.25㎡,高楼层 (共6层),平层,南,一梯两户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101474890.html
