浦东,唐镇,绿城玉兰公馆(公寓),外环外,690,77009,3室2厅1厨1卫,89.6㎡,中楼层 (共9层),平层,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107000606591.html
浦东,唐镇,同馨苑,外环外,300,37500,2室2厅1厨1卫,80㎡,高楼层 (共6层),暂无数据,南,一梯两户,精装,70年,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101293988.html
浦东,唐镇,保利金爵公寓,外环外,490,53517,2室2厅1厨1卫,91.56㎡,中楼层 (共14层),平层,南 北,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100670586.html
浦东,唐镇,毕加索小镇(一期)(公寓),外环外,526,56469,2室2厅1厨1卫,93.15㎡,中楼层 (共8层),平层,南,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101169306.html
浦东,唐镇,绿波城,外环外,355,40909,2室2厅1厨1卫,86.78㎡,低楼层 (共6层),暂无数据,南,一梯两户,精装,70年,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101360192.html
浦东,唐镇,棕榈泉花园,外环外,2200,47123,4室2厅3厨0卫,466.87㎡,低楼层 (共3层),,南,,毛坯,未知,钢混结构,,独栋,https://sh.lianjia.com/ershoufang/107100277330.html
浦东,唐镇,金枫豪苑,外环外,990,40202,4室2厅1厨3卫,246.26㎡,低楼层 (共1层),,暂无数据,,毛坯,未知,钢混结构,,联排,https://sh.lianjia.com/ershoufang/107002330073.html
浦东,唐镇,毕加索小镇(一期)(公寓),外环外,373,62302,2室1厅1厨1卫,59.87㎡,高楼层 (共8层),暂无数据,南 北,一梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100479017.html
浦东,唐镇,圣马丽诺桥语,外环外,2500,72904,4室2厅1厨4卫,342.92㎡,低楼层 (共2层),,北,,精装,未知,钢混结构,,独栋,https://sh.lianjia.com/ershoufang/107100571279.html
浦东,唐镇,东唐苑,外环外,365,38649,3室1厅1厨1卫,94.44㎡,中楼层 (共6层),平层,南 北,一梯两户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101288522.html
浦东,唐镇,保利金色唐城,外环外,440,51942,2室2厅1厨1卫,84.71㎡,低楼层 (共6层),平层,南,一梯两户,精装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101098714.html
浦东,唐镇,毕加索小镇(二期)(公寓),外环外,1029,67653,4室3厅1厨2卫,152.1㎡,高楼层 (共12层),暂无数据,南 北,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100537388.html
