浦东,祝桥,朗诗未来树,外环外,270,33109,3室2厅1厨1卫,81.55㎡,低楼层 (共5层),平层,南,一梯两户,简装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107100690438.html
浦东,祝桥,祝安苑,外环外,350,27166,3室2厅1厨2卫,128.84㎡,中楼层 (共14层),平层,南,一梯两户,毛坯,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100989627.html
浦东,祝桥,朗诗未来树,外环外,260,33054,3室2厅1厨1卫,78.66㎡,中楼层 (共5层),平层,南,一梯两户,简装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107100720412.html
浦东,祝桥,东方鸿璟,外环外,360,39131,2室2厅1厨1卫,92㎡,高楼层 (共14层),平层,南,一梯两户,简装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101270997.html
浦东,祝桥,祝和苑,外环外,299,27931,3室2厅1厨1卫,107.05㎡,高楼层 (共6层),平层,南,一梯两户,毛坯,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101025019.html
浦东,祝桥,东港花苑三村,外环外,200,24129,2室2厅1厨1卫,82.89㎡,中楼层 (共5层),平层,南,一梯两户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100184904.html
浦东,祝桥,千汇苑一村,外环外,290,27842,3室2厅1厨1卫,104.16㎡,高楼层 (共5层),平层,南,一梯两户,毛坯,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101454709.html
浦东,祝桥,朗诗未来树,外环外,450,38334,3室2厅1厨1卫,117.39㎡,高楼层 (共8层),暂无数据,东南,一梯四户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101193034.html
浦东,祝桥,千汇苑一村,外环外,215,33636,2室1厅1厨1卫,63.92㎡,低楼层 (共5层),暂无数据,南,一梯两户,简装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107001962457.html
浦东,祝桥,朗诗未来树,外环外,297,33092,3室2厅1厨1卫,89.75㎡,中楼层 (共8层),平层,南,一梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100945981.html
浦东,祝桥,千汇苑二村,外环外,305,28447,3室2厅1厨1卫,107.22㎡,低楼层 (共5层),平层,南,一梯两户,精装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101427482.html
浦东,祝桥,桃李园小区,外环外,240,22521,3室2厅1厨1卫,106.57㎡,高楼层 (共6层),暂无数据,南,一梯两户,简装,70年,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101137002.html
浦东,祝桥,千汇苑四村,外环外,210,33097,2室1厅1厨1卫,63.45㎡,中楼层 (共5层),平层,南,一梯两户,简装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101486352.html
