浦东,花木,牡丹小区(浦东),内环内,356,77090,1室1厅1厨1卫,46.18㎡,中楼层 (共6层),平层,南,一梯两户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101096298.html
浦东,花木,大唐盛世花园,内环内,1180,117145,2室2厅1厨1卫,100.73㎡,高楼层 (共11层),平层,南,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100918484.html
浦东,花木,花木苑,内环内,700,74691,3室2厅1厨2卫,93.72㎡,中楼层 (共6层),暂无数据,南,一梯两户,精装,70年,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101031961.html
浦东,花木,新领地,内环内,620,44863,3室2厅1厨2卫,138.2㎡,中楼层 (共29层),平层,南,三梯十二户,精装,50年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107001875901.html
浦东,花木,海桐小区,内环内,660,90647,2室1厅1厨1卫,72.81㎡,中楼层 (共6层),暂无数据,南,一梯两户,精装,未知,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101401832.html
浦东,花木,牡丹小区(浦东),内环内,389,64651,2室1厅1厨1卫,60.17㎡,高楼层 (共6层),平层,东南,一梯四户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107000353203.html
浦东,花木,金色维也纳(公寓),内环内,1540,91336,3室2厅1厨2卫,168.61㎡,低楼层 (共10层),平层,南,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100443117.html
浦东,花木,瑞达苑,内环内,640,58024,3室2厅1厨2卫,110.3㎡,低楼层 (共6层),暂无数据,南,一梯两户,简装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101297506.html
浦东,花木,花木绿城锦绣兰庭,内环内,975,95805,2室2厅1厨1卫,101.77㎡,中楼层 (共25层),平层,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100928287.html
浦东,花木,牡丹小区(浦东),内环内,469,70273,2室1厅1厨1卫,66.74㎡,中楼层 (共6层),平层,南,一梯两户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101124543.html
浦东,花木,牡丹苑(浦东),内环内,780,62571,3室2厅1厨2卫,124.66㎡,中楼层 (共6层),平层,南 北,一梯两户,精装,70年,钢混结构,无,,https://sh.lianjia.com/ershoufang/107101152701.html
浦东,花木,樱花路89弄,内环内,450,80057,1室1厅1厨1卫,56.21㎡,低楼层 (共6层),暂无数据,南,两梯两户,毛坯,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101288389.html
浦东,花木,梅花新村(花木),内环内,510,70472,2室1厅1厨1卫,72.37㎡,低楼层 (共6层),平层,南,一梯两户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101201431.html
