浦东,潍坊,王家宅小区,内环内,360,67682,2室1厅1厨1卫,53.19㎡,低楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101248275.html
浦东,潍坊,潍坊八村,内环内,360,69768,2室1厅1厨1卫,51.6㎡,高楼层 (共6层),平层,南,一梯四户,其他,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101462537.html
浦东,潍坊,爵士大厦,内环内,950,58610,3室2厅1厨2卫,162.09㎡,中楼层 (共33层),暂无数据,南,一梯三户,简装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100979125.html
浦东,潍坊,王家宅小区,内环内,250,59852,1室1厅1厨1卫,41.77㎡,低楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101355320.html
浦东,潍坊,潍坊八村,内环内,260,85894,1室1厅1厨1卫,30.27㎡,低楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101413136.html
浦东,潍坊,潍坊二村,内环内,308,59300,2室1厅1厨1卫,51.94㎡,高楼层 (共6层),平层,南 北,一梯三户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101196449.html
浦东,潍坊,潍坊九村,内环内,480,96833,2室1厅1厨1卫,49.57㎡,低楼层 (共6层),平层,南 北,一梯四户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101100098.html
浦东,潍坊,潍坊六村,内环内,480,90567,2室0厅1厨1卫,53㎡,高楼层 (共6层),暂无数据,南,一梯四户,精装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101509394.html
浦东,潍坊,潍坊九村,内环内,425,105277,1室1厅1厨1卫,40.37㎡,中楼层 (共6层),平层,南,一梯三户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100477366.html
浦东,潍坊,潍坊九村,内环内,399,107809,1室0厅1厨1卫,37.01㎡,中楼层 (共6层),平层,南,一梯四户,简装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100835105.html
